Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2011,100000,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,0,1,0,1,0,0,0,24000
RENAULT SANDERO AUTHENTIQUE FLEX 1.0 12V 5P,RENAULT,Hatch,2018,61000,1,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,40900
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2001,150000,1,Gasolina,Manual,Mecânica,Prata,2,2,0,1,0,0,1,0,0,0,0,0,8500
VW - VOLKSWAGEN GOL CITY 1.0 MI 8V 2P,VW - VOLKSWAGEN,Passeio,1996,11111,1,Gasolina,Manual,Hidráulica,Branco,2,1,1,0,0,0,0,0,0,0,0,0,4250
VW - VOLKSWAGEN POLO CLASSIC/ SPECIAL 1.8 MI,VW - VOLKSWAGEN,Passeio,1999,185424,1.8,Gasolina,Manual,Hidráulica,Prata,4,9,1,1,1,1,0,0,1,1,0,0,10500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2017,100,2,Flex,Automático,Elétrica,Branco,4,0,1,1,1,0,1,1,1,0,1,0,78000
FIAT SIENA ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,null,2009,71000,null,Flex,Manual,null,Preto,4,7,1,1,1,1,1,0,1,1,0,0,23000
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2002,100000,1,Gasolina,Manual,Hidráulica,Prata,2,4,1,1,0,1,0,0,1,0,0,0,9700
FORD KA,FORD,Hatch,2007,145000,1,Gasolina,Manual,Mecânica,Preto,2,8,0,0,1,0,1,0,0,0,0,0,8999
NISSAN MARCH S 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2013,114356,1,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,0,1,1,0,0,0,23000
FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P AUT.,FORD,SUV,2016,43000,1.6,Flex,Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,53000
FIAT TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,FIAT,Passeio,2019,52000,null,Diesel,Automático,null,null,4,3,1,1,1,0,0,1,1,0,0,0,127500
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,75000,1.4,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,0,0,33000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2015,106000,2,Flex,Automático,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,0,1,0,74500
HYUNDAI HR 2.5 TCI DIESEL (RS/RD),HYUNDAI,Van/Utilitário,2008,183000,2,Diesel,Manual,Hidráulica,Branco,2,0,0,0,0,1,0,0,0,0,0,0,56000
GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2018,4000,1,Flex,Automático,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,0,0,0,40000
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2010,197000,null,Flex,null,Hidráulica,Outra,4,null,1,1,1,1,0,0,0,0,0,0,20000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2013,114526,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,34000
GM - CHEVROLET CLASSIC,GM - CHEVROLET,null,2017,35000,null,null,Manual,null,Branco,4,null,1,1,1,0,1,1,1,1,1,0,20000
GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Passeio,2018,50000,null,Flex,Automático,null,null,4,4,1,1,1,0,0,1,1,0,0,0,86000
HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2014,78000,1.6,Flex,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,30000
HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2010,163000,2,Gasolina,Automático,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,1,0,0,30500
AUDI Q3 1.4 TFSI/TFSI FLEX S-TRONIC 5P,AUDI,SUV,2016,80000,1.4,Gasolina,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,89000
NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,NISSAN,Pick-up,2015,130000,2,Diesel,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,1,0,110000
VW - VOLKSWAGEN FOX 1.6 MI I MOTION TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,92000,1.6,Flex,Semi-Automático,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,1,0,0,35000
FORD KA+ SEDAN 1.5 SEL 16V FLEX 4P,FORD,Sedã,2015,66000,1.5,Flex,Manual,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,40000
FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2016,70000,1.4,Flex,Manual,Hidráulica,Vermelho,2,8,1,1,1,1,0,1,1,0,0,0,42000
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2015,115000,1.4,Flex,Automático,Hidráulica,Prata,null,4,1,1,1,1,1,1,1,1,1,0,48000
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2007,178000,1,Flex,Manual,Hidráulica,Prata,4,9,1,1,0,1,1,0,0,0,0,0,10000
GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,15523,1,Flex,Manual,Elétrica,Prata,4,0,1,1,1,0,1,1,1,1,1,0,51900
GM - CHEVROLET CORSA SED.PREM. 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,Sedã,2005,200000,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,0,1,0,0,0,14500
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2011,156,1.6,Flex,Manual,Hidráulica,Prata,2,5,1,1,1,1,1,0,1,0,0,0,28480
FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2010,107000,1,Flex,Manual,Elétrica,Prata,4,9,1,1,0,0,1,0,1,0,0,0,15800
GM - CHEVROLET ASTRA,GM - CHEVROLET,null,1999,1,2,null,null,null,null,null,null,1,1,1,1,1,0,1,1,1,0,12800
GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2004,160000,1,Gasolina,Manual,Hidráulica,Preto,4,9,1,1,0,1,0,0,0,0,0,0,12800
VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2017,98052,1.6,Flex,Manual,Hidráulica,Prata,2,2,1,1,1,1,1,1,1,0,0,0,45500
GM - CHEVROLET ASTRA SEDAN COMFORT 1.8 MPFI 8V 4P,GM - CHEVROLET,Sedã,2004,100000,1.8,Álcool,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,0,1,0,0,0,18000
TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2011,150000,1.8,Flex,Automático,Elétrica,Prata,4,5,1,1,1,1,1,1,1,0,1,0,40000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Sedã,2008,102000,1.6,Flex,Manual,Hidráulica,Outra,4,4,1,1,1,1,1,0,1,0,0,0,17999
VW - VOLKSWAGEN FOX XTREME 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2019,16000,1.6,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,60000
NISSAN FRONTIER AX CD 4X4 2.5 TB INTERC. DIESEL,NISSAN,Pick-up,2013,170000,2,Diesel,Automático,null,Branco,4,0,1,1,1,1,1,1,1,1,1,1,74000
FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,FORD,Sedã,2012,83000,2,Flex,Automático,Elétrica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,33500
NISSAN KICKS SV LIMITED 1.6 16V FLEX 5P AUT.,NISSAN,SUV,2017,46946,1.6,Flex,Automático,Elétrica,Branco,4,2,1,1,1,0,1,1,1,1,1,0,76000
VW - VOLKSWAGEN AMAROK,VW - VOLKSWAGEN,null,2014,123000,null,null,null,null,Branco,4,0,1,1,1,0,1,1,1,0,0,0,110000
KIA MOTORS SORENTO EX 2.5 16V 4X4 MEC. DIESEL,KIA MOTORS,Passeio,2006,0,2,Diesel,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,0,0,0,0,30000
FIAT PUNTO HLX 1.8 FLEX 8V 5P,FIAT,Hatch,2010,98000,1.8,Flex,Manual,Hidráulica,Amarelo,4,6,1,1,1,1,1,0,1,0,0,0,30000
VW - VOLKSWAGEN TOUAREG 3.2 24V V6 TIPTRONIC 5P,VW - VOLKSWAGEN,null,2014,87000,null,Gasolina,Automático,Elétrica,Branco,4,null,1,1,1,1,1,1,1,1,1,0,92000
VW - VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2019,46638,1.6,Flex,Manual,Elétrica,Branco,4,0,1,1,1,0,1,1,1,1,0,0,56000
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2014,90000,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,41000
FORD FUSION SEL 2.3 16V 162CV AUT.,FORD,Sedã,2009,100000,2,Gasolina,Automático,Hidráulica,Cinza,4,5,1,1,1,1,1,1,1,0,0,0,25500
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2010,190000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,0,0,0,22000
TOYOTA ETIOS XLS SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2013,1,1.5,Flex,Manual,Elétrica,Prata,4,2,1,1,1,0,1,1,1,1,0,0,30500
FIAT SIENA EX 1.0 MPI FIRE 16V 4P,FIAT,Passeio,2000,0,1.3,Gasolina,Manual,Hidráulica,Vermelho,4,null,1,1,1,1,0,0,1,0,0,0,6200
VW - VOLKSWAGEN POLO BLUEMOTION 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Sedã,2013,98500,1.6,Flex,Manual,Hidráulica,Cinza,4,3,1,1,1,1,1,1,1,1,1,0,36000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,100000,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,0,1,1,0,0,22500
FIAT MAREA SX 1.8 16V 4P,FIAT,null,2007,108000,1.8,Gasolina,null,null,null,4,null,1,1,1,1,1,0,1,0,0,0,25000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Passeio,2011,0,1,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,1,1,0,0,22700
VW - VOLKSWAGEN GOL CL 1.6 MI 2P E 4P,VW - VOLKSWAGEN,Hatch,1999,0,1.6,Gasolina,Manual,Hidráulica,Verde,4,3,0,0,1,1,0,0,0,0,0,0,6500
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2014,119,1.6,Flex,Manual,Hidráulica,Branco,2,5,1,1,1,1,1,1,1,1,1,0,47000
GM - CHEVROLET CORSA SED CLASS.SPIRIT 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2006,113278,1,Flex,Manual,Hidráulica,Azul,4,4,1,1,1,1,0,0,0,0,0,0,16000
VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Passeio,2021,15000,null,Flex,Automático,null,null,4,5,1,1,0,0,0,1,1,0,0,0,87500
LAND ROVER RANGE ROVER EVOQUE DYNAMIC 2.0 AUT 5P,LAND ROVER,SUV,2015,60000,2,Gasolina,Automático,Elétrica,Preto,4,5,1,1,1,1,1,1,1,1,1,0,145000
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,20932,1,Flex,Manual,Elétrica,Branco,4,4,1,1,1,0,1,1,1,1,0,0,49500
VW - VOLKSWAGEN GOLF 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2003,200000,1.6,Gasolina,Manual,Hidráulica,Prata,4,1,1,1,1,1,0,0,1,1,1,0,21500
RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P,RENAULT,Hatch,2012,90000,1.6,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,0,1,1,1,0,32000
TOYOTA HILUX CD SR 4X4 2.8 TDI DIESEL AUT.,TOYOTA,null,2018,100000,2,Diesel,Automático,Hidráulica,Vermelho,4,5,1,1,1,1,1,1,1,1,1,0,175000
FORD ECOSPORT TITANIUM 1.5 12V FLEX 5P AUT,FORD,SUV,2021,0,1.5,Flex,Automático,Elétrica,Branco,null,null,1,1,1,0,1,1,1,1,1,0,98990
VW - VOLKSWAGEN GOL 1000 MI PLUS 8V 2P E 4P,VW - VOLKSWAGEN,Passeio,2000,207000,1,Gasolina,Manual,Mecânica,Verde,2,8,1,1,1,0,0,0,0,0,0,0,13000
VW - VOLKSWAGEN GOL 1.6 MI RALLYE TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2014,122000,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,35999
GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2012,96102,1.4,Flex,Manual,Hidráulica,Preto,4,5,1,1,1,1,1,0,0,0,0,0,25900
GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI FLEXPOWER 8V 3P,GM - CHEVROLET,Hatch,2006,190000,2,Flex,Manual,Hidráulica,Preto,2,6,1,1,1,1,1,0,1,0,0,0,19000
GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Conversível,2004,180,1,Gasolina,Manual,Mecânica,null,2,8,1,0,0,0,1,0,0,0,0,0,10202
FIAT PUNTO 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2010,104120,1.4,Flex,Manual,Hidráulica,Vermelho,4,0,1,1,1,1,1,1,1,0,0,0,26000
FORD KA,FORD,null,2018,51000,null,null,Manual,null,Branco,4,6,1,1,1,1,1,1,1,0,0,0,38900
FORD ECOSPORT SE 1.6 16V FLEX 5P MEC.,FORD,Passeio,2014,58000,1.6,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,47000
NISSAN TIIDA SEDAN 1.8 16V FLEX FUEL 4P,NISSAN,Sedã,2012,89000,1.8,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,1,1,9000
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2013,86000,1,Flex,Manual,Hidráulica,Vermelho,4,2,1,1,1,1,1,1,1,1,0,0,33000
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,16920,1.6,Flex,Manual,Hidráulica,Prata,4,4,1,0,1,1,1,1,1,1,0,0,42800
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2019,71000,1.6,Flex,Manual,Elétrica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,59990
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2010,97468,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,0,0,1,0,0,0,0
FIAT COUPE 16V,FIAT,Antigo,1990,10000952,4,Gasolina,Automático,Hidráulica,Cinza,4,8,0,0,0,1,0,0,0,0,0,0,2800
FORD KA 1.5 16V FLEX 5P,FORD,Hatch,2015,68500,1.5,Flex,Manual,Hidráulica,Prata,4,null,1,1,1,1,1,1,1,0,0,0,37500
FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,Passeio,2011,235000,1.8,Flex,Semi-Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,25000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2013,75000,1.4,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,0,0,30500
TOYOTA HILUX CD DX 4X2 3.0 8V 90CV DIESEL,TOYOTA,Van/Utilitário,2006,295000,3,Diesel,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,0,1,0,67000
VW - VOLKSWAGEN NIVUS HIGHLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,SUV,2021,13500,1,Flex,Automático,Elétrica,Cinza,4,0,1,1,1,1,1,1,1,1,1,0,95000
NISSAN MARCH SV 1.0 12V FLEX 5P,NISSAN,Passeio,2015,68000,1,Flex,Manual,Elétrica,Prata,4,8,1,1,1,0,1,1,1,0,0,0,34990
TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Pick-up,2019,39000,2,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,1,0,203000
FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2014,0,1.6,Flex,Manual,Elétrica,Preto,4,6,1,1,1,0,1,1,1,1,0,0,37000
TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2016,115000,2,Flex,Automático,Hidráulica,Prata,4,null,1,1,1,1,1,1,1,1,1,0,79900
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Passeio,2019,15000,null,Flex,Manual,null,null,4,7,1,1,1,1,0,1,0,0,0,0,40000
CHERY QQ 1.1/1.0 12V 69CV 5P,CHERY,Hatch,2012,100000,1.2,Gasolina,Manual,Hidráulica,Verde,4,8,1,1,1,1,1,1,1,0,0,0,12500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,1,1,Gasolina,Manual,Mecânica,Prata,null,9,0,0,0,0,1,0,0,0,0,0,15000
RENAULT LOGAN DYNAMIQUE HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2014,85000,1.6,Flex,Manual,Hidráulica,Cinza,4,1,1,1,1,1,1,1,1,1,0,0,30500
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2014,114,1.6,Flex,Manual,Elétrica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,39990
VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2018,44000,1,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,0,1,1,1,1,0,0,48000
GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2001,141,1,Gasolina,Manual,Mecânica,Branco,2,4,1,0,1,0,0,0,0,0,0,0,10000
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2012,91400,1,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,0,0,1,0,0,0,21300
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Passeio,2015,69000,1,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,1,0,0,37500
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Hatch,2000,1111111111,1,Gasolina,Manual,Hidráulica,Prata,4,0,1,0,1,1,0,0,0,0,0,0,8000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2017,71230,2,Flex,Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,81999
GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,Hatch,2019,66309,1,Flex,Manual,Elétrica,Cinza,4,6,1,1,1,1,1,1,1,0,0,0,47000
FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2011,94000,1.6,Flex,Manual,Hidráulica,Verde,4,3,1,1,1,1,1,0,1,0,0,0,25500
HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2016,62000,2,Flex,Automático,Elétrica,Preto,4,5,1,1,1,1,1,1,1,1,1,0,68000
GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2015,0,1.4,Flex,Manual,null,Outra,4,null,1,1,1,1,1,1,1,0,0,0,37500
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Passeio,2017,91800,1.6,Flex,Manual,Hidráulica,Branco,2,3,1,1,1,1,1,1,1,1,1,0,72500
TOYOTA COROLLA SE-G 1.8/1.8 FLEX 16V AUT.,TOYOTA,Passeio,2010,156236,1.8,Flex,Automático,Hidráulica,Cinza,4,8,1,1,1,1,1,1,1,1,0,0,44000
KIA MOTORS SPORTAGE DLX 2.0 16V MEC.,KIA MOTORS,Van/Utilitário,2009,160000,2,Gasolina,Manual,Hidráulica,Cinza,4,8,1,1,1,1,1,1,1,0,0,0,17000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2016,30000,1,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,39999
FIAT TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,FIAT,Pick-up,2019,69000,2,Diesel,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,1,0,119900
FIAT STRADA ENDURANCE 1.4 FLEX 8V C,FIAT,Passeio,2021,8700,null,Flex,Manual,null,null,4,6,1,0,1,1,0,1,0,0,0,0,92800
FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,Hatch,2012,115000,1,Flex,Manual,Hidráulica,Cinza,4,8,1,1,1,1,1,0,1,0,0,0,24500
FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Sedã,2016,22222,1.4,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,0,0,41000
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,null,2018,27000,2,Diesel,Automático,Hidráulica,Branco,null,4,0,1,1,1,1,1,1,1,1,0,225000
RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Passeio,2009,110893,1.6,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,0,1,1,0,0,21500
GM - CHEVROLET S10 PICK-UP 4.3 V6,GM - CHEVROLET,Pick-up,1998,175000,4,Gás Natural,Manual,Hidráulica,Prata,4,0,1,1,0,1,1,1,1,0,0,0,16500
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2001,280000,1,Gasolina,Manual,Mecânica,Verde,2,7,1,1,0,0,0,0,1,0,0,0,9000
GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,Sedã,2021,25000,1.8,Flex,Automático,Elétrica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,72000
TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,SUV,2019,25800,2,Diesel,Automático,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,0
VW - VOLKSWAGEN GOL 1.0 TOTAL FLEX 8V 5P (25 ANOS),VW - VOLKSWAGEN,Hatch,2014,200,1,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,0,0,0,0,0,17800
FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Pick-up,2019,40000,2,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,148000
FIAT SIENA HLX 1.8 MPI FLEX 8V 4P,FIAT,Sedã,2006,111111,1.8,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,0,0,0,0,0,15500
GM - CHEVROLET CORSA,GM - CHEVROLET,Passeio,2011,120000,1,Flex,Manual,Mecânica,Branco,4,8,0,0,1,0,0,0,0,0,0,0,17300
GM - CHEVROLET CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4,GM - CHEVROLET,SUV,2010,80000,3,Gasolina,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,33900
FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2016,64000,1.4,Flex,Manual,Hidráulica,Vermelho,4,5,1,1,1,1,1,1,1,0,0,0,37999
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,100000,1,Gás Natural,Manual,Mecânica,Branco,4,0,0,1,1,0,0,0,0,0,0,0,15500
HYUNDAI HB20 SPICY 1.0 FLEX 12V MEC.,HYUNDAI,Hatch,2014,70,1,Flex,Manual,Elétrica,Branco,4,0,0,1,1,1,1,1,1,1,0,0,33000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2014,100,1,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,0,0,0,0,0,0,29500
TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,Pick-up,2009,140000,3,Diesel,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,89000
VW - VOLKSWAGEN PASSAT VARIANT TURBO 1.8,VW - VOLKSWAGEN,Passeio,2000,120,1.8,Gasolina,Manual,Hidráulica,Verde,4,0,1,1,1,1,1,1,1,0,0,0,16000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2021,7,1,Flex,Manual,Elétrica,Cinza,4,null,0,1,1,0,1,1,0,0,0,0,51990
FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,FORD,Sedã,2018,36481,2,Flex,Automático,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,63000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2015,78000,1.4,Flex,Manual,Hidráulica,Branco,2,6,1,1,1,1,0,1,0,0,0,0,42000
