Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
TOYOTA COROLLA XRS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,36000,2,Flex,Automático,Elétrica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,103000
FIAT IDEA ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2013,55000,1.4,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,25500
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2016,53000,null,Flex,Automático,null,Branco,4,null,1,1,1,0,0,1,1,1,0,0,48000
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2013,152420,1,Flex,Automático,Hidráulica,Vermelho,4,4,1,1,1,1,1,1,1,0,0,0,15000
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,null,2011,90000,1,Gasolina,Manual,Hidráulica,Vermelho,4,9,1,1,1,1,0,0,0,0,0,0,20500
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2019,33100,1.6,Flex,Manual,Hidráulica,Cinza,4,3,1,1,1,1,1,1,1,0,0,0,45900
LAND ROVER DISCOVERY SPORT HSE LUXURY 2.0 4X4 AUT.,LAND ROVER,SUV,2015,70000,2,Gasolina,Automático,Elétrica,Azul,4,7,1,1,1,1,1,1,1,1,1,0,129800
HYUNDAI HB20 COMFORT STYLE 1.0 TB FLEX 12V MEC.,HYUNDAI,Passeio,2015,30610,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,39000
HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,Hatch,2019,54000,1,Flex,Manual,Elétrica,Cinza,4,8,1,1,1,1,1,1,1,0,0,0,46000
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2017,160,1.6,Flex,Manual,Hidráulica,null,4,3,1,1,1,1,1,1,1,0,0,0,40000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2007,100000,1,Flex,Manual,Mecânica,Prata,4,7,0,1,0,0,1,0,1,0,0,0,12000
RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,Sedã,2011,110,2,Flex,Automático,Elétrica,Prata,4,7,1,1,1,1,1,1,1,1,0,0,32000
VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2018,53000,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,0,1,0,42000
NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,null,2019,19000,1.6,Flex,Automático,Elétrica,Branco,4,7,1,1,1,0,1,1,1,1,1,0,92000
TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2019,10000,1.8,Flex,Automático,Elétrica,Preto,4,8,1,1,1,1,1,1,1,1,1,1,80000
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Passeio,2012,122365,1,Flex,Manual,Hidráulica,Vermelho,4,9,1,1,1,1,1,0,1,0,0,0,23500
HONDA FIT DX 1.4 FLEX 16V 5P MEC.,HONDA,Hatch,2014,103000,1.4,Flex,Manual,Elétrica,Cinza,4,3,1,1,1,1,1,1,1,1,0,0,35800
HYUNDAI HB20S EVOLUTION 1.0 FLEX 12V MEC,HYUNDAI,Sedã,2021,0,1,Flex,Manual,Elétrica,Prata,4,null,1,1,1,0,1,1,1,1,0,0,65490
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2011,108000,1,Flex,Manual,Hidráulica,Cinza,null,null,1,1,1,1,1,1,1,0,0,0,20000
JEEP GRAND CHEROKEE LAREDO 3.6 4X4 V6 AUT.,JEEP,SUV,2015,75000,3,Gasolina,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,109990
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2018,49270,2,Diesel,Automático,Elétrica,Branco,null,6,1,1,1,0,1,1,1,1,1,0,125000
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2017,59,1.6,Flex,Manual,Hidráulica,Prata,2,8,1,1,1,1,0,1,1,0,0,0,42500
FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2020,22000,2,Diesel,Automático,Elétrica,Preto,4,4,1,1,1,0,1,1,1,1,1,0,125000
FIAT STRADA FREEDOM 1.4 FLEX 8V CS,FIAT,Van/Utilitário,2021,0,1.4,Flex,Manual,Hidráulica,Outra,2,4,1,1,1,1,1,1,1,0,0,0,72900
FORD FIESTA SEL 1.6 16V FLEX MEC. 5P,FORD,Passeio,2016,74000,1.6,Flex,Manual,Elétrica,Vermelho,4,7,1,1,1,0,1,1,1,1,0,0,39000
RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Passeio,2015,104500,1.6,Flex,Manual,Hidráulica,Vermelho,4,2,1,1,1,1,1,1,1,1,0,0,31000
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2006,0,1,Flex,Manual,Mecânica,Preto,4,3,1,1,1,0,1,0,1,0,1,0,14000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2006,140,1,Flex,Manual,Mecânica,Preto,null,null,0,0,1,0,0,0,0,0,0,0,10500
VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2013,66000,1.6,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,0,0,33000
RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Passeio,2019,38963,1,Flex,Manual,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,38990
FORD FIESTA SE 1.6 8V FLEX 5P,FORD,Hatch,2014,113000,1.6,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,1,0,0,0,36000
VW - VOLKSWAGEN UP! 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,96000,1,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,0,0,32500
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2017,70,1.6,Flex,Manual,Elétrica,Branco,null,7,1,1,1,1,1,1,1,0,0,0,39990
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,100000,1.4,Flex,Manual,Hidráulica,Preto,4,null,1,1,1,1,1,1,1,1,0,0,29500
GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,GM - CHEVROLET,SUV,2014,150000,2,Diesel,Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,115000
HYUNDAI HB20X PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Passeio,2014,72569,1.6,Flex,Automático,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,45000
GM - CHEVROLET CELTA,GM - CHEVROLET,null,2011,12000000,null,null,Manual,null,Prata,4,5,1,1,1,1,1,0,0,0,0,0,19000
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2010,0,1,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,0,1,0,0,0,20000
NISSAN MARCH SV 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2013,100000,1,Flex,Manual,Elétrica,Branco,4,6,1,1,1,1,1,1,1,0,0,0,25990
VW - VOLKSWAGEN FOX,VW - VOLKSWAGEN,Hatch,2010,84000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,1,0,0,23000
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2015,143000,1.6,Flex,Manual,Hidráulica,Branco,2,5,0,0,1,1,1,1,0,0,0,0,34000
FORD FIESTA 1.6 16V FLEX MEC. 5P,FORD,Hatch,2013,80000,1.6,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,32000
BMW 320I,BMW,Sedã,2014,136000,2,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,0,0,75990
JEEP WRANGLER UNLIMITED SPORT 3.6 V6 284CV 4P,JEEP,SUV,2015,36700,3,Gasolina,Automático,Hidráulica,Vermelho,4,0,1,1,1,1,1,1,1,1,0,0,189900
CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2014,85100,1.5,Gasolina,Manual,Elétrica,Cinza,4,5,1,1,1,0,1,1,0,1,0,0,30000
NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,NISSAN,Pick-up,2015,117,2,Diesel,Automático,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,101999
RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Passeio,2020,50239,1,Flex,Manual,Elétrica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,40000
FIAT STRADA VOLCANO 1.3 FLEX 8V CD,FIAT,Pick-up,2021,35,1.3,Flex,Manual,Elétrica,Vermelho,4,null,1,1,1,0,0,1,0,0,1,0,89890
VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,null,2004,0,1.6,Flex,Manual,Hidráulica,Cinza,2,null,1,1,1,1,1,0,0,0,0,0,14200
RENAULT CAPTUR INTENSE BOSE 1.6 16V FLEX 5P AUT,RENAULT,SUV,2021,9000,1.6,Flex,Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,94990
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2020,16000,1,Flex,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,1,0,0,0,0,39900
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2013,137000,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,0,1,1,1,1,0,0,35000
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2016,37000,1.6,Flex,Automático,Hidráulica,Outra,4,5,1,1,1,1,1,1,1,1,0,0,53500
NISSAN VERSA SV 1.6 16V FLEXSTART 4P AUT.,NISSAN,Sedã,2017,45000,1.6,Flex,Automático,Elétrica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,48999
JEEP RENEGADE SPORT 2.0 4X4 TB DIESEL AUT.,JEEP,SUV,2016,75000,2,Diesel,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,80000
NISSAN SENTRA SL 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,Sedã,2015,89000,2,Flex,Automático,Elétrica,Prata,4,1,1,1,1,1,1,1,1,1,0,0,44900
FORD RANGER 2.5I CD,FORD,Pick-up,2014,130527,2,Flex,Manual,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,0,0,65000
FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Pick-up,2019,70,1.4,Flex,Manual,Mecânica,Branco,2,6,0,0,0,0,0,1,0,0,0,0,40000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Sedã,2018,44000,1,Flex,Manual,Elétrica,Preto,4,5,1,1,1,1,1,1,0,1,0,0,41990
TOYOTA ETIOS XLS SEDAN 1.5 FLEX 16V 4P AUT.,TOYOTA,Passeio,2017,84523,1.5,Flex,Automático,Elétrica,Prata,4,3,1,1,1,1,1,1,1,1,0,0,48000
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2019,52124,1.6,Flex,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,0,0,45000
VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,78294,1,Flex,Manual,Hidráulica,Branco,4,null,1,1,1,1,1,1,1,0,0,0,33000
VW - VOLKSWAGEN UP! TRACK 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,0,1,Flex,Manual,Elétrica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,38000
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2009,144751,1.4,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,0,1,1,0,0,0,16900
FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P,FORD,SUV,2014,130000,1.6,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,0,0,45000
TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Passeio,2019,26000,2,Diesel,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,1,0,198000
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Passeio,2014,59780,null,Gasolina,Automático,null,null,4,5,0,0,0,0,0,1,0,0,0,0,42800
VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,68000,1,Flex,Manual,Elétrica,Branco,4,1,1,1,1,0,0,1,1,0,0,0,28500
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2018,36000,1,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,0,1,1,1,0,0,0,34000
GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2009,123000,null,Flex,Manual,Hidráulica,Preto,4,5,1,1,1,1,1,0,1,0,0,0,21000
FORD KA GL 1.0I ZETEC ROCAM,FORD,Hatch,2011,92000,1,Flex,Manual,Mecânica,Preto,2,4,0,1,1,0,1,0,0,0,0,0,14500
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI 2P,GM - CHEVROLET,Hatch,1994,246960,1,Gasolina,Manual,Mecânica,Vermelho,2,6,1,1,0,0,0,0,1,0,0,0,6200
FIAT UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,null,2020,12000,null,Flex,Manual,Hidráulica,Vermelho,4,7,1,1,1,1,1,1,0,0,0,0,42500
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2017,51000,1.6,Flex,Manual,Assistida,Branco,4,4,1,1,1,0,1,1,1,0,1,0,43500
FORD FOCUS TITANIUM 2.0 16V FLEX 5P MEC.,FORD,Hatch,2012,73000,2,Flex,Manual,Elétrica,Prata,4,null,1,1,1,0,1,1,1,0,0,0,33000
VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2017,71000,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,35000
HYUNDAI HB20 COPA DO MUNDO 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2015,75000,1.6,Flex,Automático,Hidráulica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,47800
NISSAN MARCH S 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2019,36000,1,Flex,Manual,Elétrica,Branco,4,9,1,1,1,1,1,1,1,0,0,0,39490
FIAT GRAND SIENA ESSENCE DUAL. 1.6 FLEX 16V,FIAT,Sedã,2016,143000,1.6,Flex,Semi-Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,0,0,0,34500
HYUNDAI HB20S COMFORT STYLE 1.0 TB FLEX 12V MEC.,HYUNDAI,Sedã,2018,26800,1,Flex,Manual,Elétrica,Branco,4,3,1,1,1,1,1,1,1,0,0,0,46500
VW - VOLKSWAGEN GOL CLI / CL 1.8,VW - VOLKSWAGEN,Hatch,1994,146000,1.8,Gasolina,Manual,Mecânica,Branco,2,5,0,0,0,0,1,0,0,0,0,0,4800
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2015,98000,1.5,Flex,Manual,Hidráulica,Prata,4,4,1,1,1,0,1,1,1,1,0,0,35499
HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2021,0,1.5,Flex,Automático,Elétrica,null,4,null,1,1,1,1,1,1,1,1,1,0,93500
GM - CHEVROLET CORSA SEDAN 1.0 MPFI 8V 71CV 4P,GM - CHEVROLET,Sedã,2001,180000,1,Gasolina,Manual,Hidráulica,Preto,4,4,0,0,1,1,0,0,0,0,0,0,13000
FIAT PUNTO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,FIAT,Hatch,2014,120000,1.6,Flex,Automático,Elétrica,Cinza,4,5,1,1,1,1,1,1,1,1,0,0,31000
CITROEN AIRCROSS GLX 1.6 FLEX 16V 5P MEC.,CITROEN,Passeio,2012,0,1.6,Flex,Manual,Elétrica,Outra,4,4,1,1,1,0,1,1,1,0,0,0,28900
NISSAN SENTRA S 2.0/ 2.0 FLEX FUEL 16V MEC.,NISSAN,Sedã,2008,176100,2,Gasolina,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,0,0,0,22500
RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2021,7000,1,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,0,0,0,0,43000
FORD EXPLORER LIMITED 5.0 4X4 V8,FORD,SUV,2001,99000,4,Gasolina,Manual,Hidráulica,Azul,4,0,1,1,1,1,1,1,1,0,0,0,35000
VW - VOLKSWAGEN VOYAGE CL 1.8,VW - VOLKSWAGEN,null,1987,15000,null,Álcool,Manual,null,Branco,null,null,1,0,1,0,1,0,0,0,0,0,17500
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2019,36000,1,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,0,0,0,38990
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2019,0,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,48500
FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,45236,1.8,Flex,Automático,Elétrica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,80000
JEEP COMPASS TRAILHAWK 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2018,68000,2,Diesel,Automático,Elétrica,Branco,4,0,1,1,1,0,1,1,1,1,1,0,134990
HYUNDAI CRETA ACTION 1.6 16V FLEX AUT,HYUNDAI,SUV,2021,0,1.6,Flex,Automático,Elétrica,Branco,4,null,1,1,1,0,1,1,1,0,0,0,88990
GM - CHEVROLET VECTRA COMFORT 2.0 MPFI,GM - CHEVROLET,Sedã,2001,430000,2,Gasolina,Manual,Hidráulica,Verde,4,9,1,1,1,1,1,0,1,0,0,0,14500
TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,Passeio,2019,59000,2,Diesel,Automático,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,260000
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2015,48500,1.6,Flex,Manual,Hidráulica,Branco,2,7,1,1,1,1,1,1,1,0,0,0,48500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2015,205000,1,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,1,1,0,0,0,25800
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Passeio,2019,21000,1.6,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,0,1,0,50000
HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2015,89567,1.6,Flex,Automático,Hidráulica,Cinza,null,2,1,1,1,1,1,1,1,1,0,0,52000
GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2014,80000,1.4,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,0,1,0,38500
GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2019,7350,1.4,Flex,Automático,null,Azul,4,3,1,1,1,1,1,1,1,1,1,0,97000
GM - CHEVROLET VECTRA GLS/ CHALLENGE 2.2 MPFI 16V,GM - CHEVROLET,Sedã,2000,0,2,Gasolina,Manual,Hidráulica,Outra,4,5,1,1,0,1,0,0,0,0,0,0,10000
FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2011,120783,1.6,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,0,1,0,0,0,19000
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,160000,1,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,0,1,1,0,0,0,29000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2013,96000,1.4,Flex,Manual,Hidráulica,Outra,4,7,1,1,1,1,1,1,1,1,0,0,30000
FORD RANGER XLS 2.2 4X2 CD DIESEL AUT.,FORD,Pick-up,2018,139000,2,Diesel,Automático,Elétrica,Cinza,4,7,1,1,1,0,1,1,1,0,1,0,129900
HYUNDAI TUCSON 2.0 16V MEC.,HYUNDAI,SUV,2012,0,2,Gasolina,Manual,Elétrica,Preto,4,7,1,1,1,1,0,1,1,0,0,0,31999
RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,Sedã,2014,82000,2,Flex,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,38900
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2013,0,1,Flex,Manual,Hidráulica,Vermelho,2,5,1,1,1,1,0,0,0,0,0,0,20999
HONDA FIT EXL 1.5 FLEX/FLEXONE 16V 5P AUT,HONDA,Hatch,2015,86000,1.5,Flex,Automático,Elétrica,Azul,4,3,1,1,1,1,1,1,1,1,0,0,45500
FORD FOCUS SEDAN 1.6/1.6 FLEX 8V/16V 4P MEC.,FORD,Passeio,2008,100000,1.6,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,0,1,1,1,0,0,20000
HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,SUV,2014,100,2,Flex,Automático,Elétrica,Prata,4,5,1,1,1,1,1,1,1,1,1,0,55000
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,75800,1.8,Flex,Automático,Elétrica,Branco,4,7,1,1,1,0,1,1,1,1,0,0,64000
GM - CHEVROLET CLASSIC,GM - CHEVROLET,Sedã,1999,100000,1,Gasolina,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,0,0,0,0,8000
TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2009,150000,1.8,Flex,Automático,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,37000
CHERY TIGGO 2 ACT 1.5 16V FLEX AUT.5P,CHERY,SUV,2020,43000,1.5,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,66990
HYUNDAI HB20 R SPEC 1.6 AUTOMATICO.,HYUNDAI,Passeio,2018,46000,1.6,Flex,Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,59000
FORD,FORD,Hatch,2004,180000,1.6,Gasolina,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,0,0,0,11500
HYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Sedã,2016,92000,1,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,38000
FORD 1.6 SE HATCH 16V FLEX 4P POWERSHIFT,FORD,Hatch,2014,80000,1.6,Flex,Automático,Elétrica,Branco,null,3,1,1,1,0,1,1,0,0,0,0,32500
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2010,120000,1,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,0,0,0,21900
FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2007,54554856,1,Gasolina,Manual,Mecânica,Azul,2,6,1,1,0,0,0,0,0,0,1,0,9500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2013,103000,2,Flex,Automático,Elétrica,Prata,4,2,1,1,1,0,1,1,1,1,0,0,52000
GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,GM - CHEVROLET,Sedã,2005,5000,null,Gasolina,Manual,Hidráulica,Cinza,4,5,0,1,0,0,0,0,0,0,0,0,18000
HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,Passeio,2020,4000,1.8,Flex,Automático,Elétrica,Vermelho,4,2,1,1,1,0,1,1,1,1,1,0,116000
PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,null,2016,32,null,Flex,Automático,null,Branco,4,7,0,1,1,0,1,1,1,1,0,0,49000
VW - VOLKSWAGEN FOX RUN 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,29500,1.6,Flex,Manual,Elétrica,Branco,4,0,1,1,1,0,1,1,1,1,0,0,46000
HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2016,63000,1.8,Flex,Automático,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,1,1,0,69900
FIAT PALIO,FIAT,null,2014,13557,1,null,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,24500
KIA MOTORS SOUL 1.6/ 1.6 16V FLEX AUT.,KIA MOTORS,SUV,2012,91000,1.6,Flex,Automático,Elétrica,Prata,4,9,1,1,1,1,1,1,1,0,1,0,35800
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2019,23000,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,54000
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2010,50000,1.6,Flex,Manual,Hidráulica,Prata,2,6,1,1,1,1,1,0,1,0,0,0,24700
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2016,84000,2,Flex,Automático,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,1,1,0,76000
VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,Van/Utilitário,2013,0,1.6,Gasolina,Manual,Hidráulica,Vermelho,2,null,1,1,1,1,1,1,1,0,0,0,34500
